ROLE,PROJECT_CATEGORY,ACTIVITY,MON,TUE,WED,THUR,FRI,SAT,SUN,PROJECT_START_DATE_DAY,PROJECT_START_DATE_MONTH,PROJECT_START_DATE_YEAR,PROJECT_END_DATE_DAY,PROJECT_END_DATE_MONTH,PROJECT_END_DATE_YEAR,ATTENDANCE_REGULARIZATION,EMAIL_DOMAIN
2,1,1,8,2,8,3,10,7,9,2024,02,12,2024,02,26,0,16
2,0,1,8,2,8,3,10,7,9,2023,06,29,2023,07,27,0,16
2,1,1,8,2,8,3,10,7,9,2024,02,12,2024,02,26,0,16
2,1,1,8,2,8,3,10,7,9,2024,02,12,2024,02,26,0,16
2,0,1,8,2,8,3,10,7,9,2023,06,29,2023,07,27,0,16
2,1,1,8,2,8,3,10,7,9,2024,02,12,2024,02,26,0,16
2,0,1,8,2,8,3,10,7,9,2023,06,29,2023,07,27,0,16
2,0,1,8,2,8,3,10,7,9,2023,04,15,2023,05,06,0,16
2,0,1,8,2,8,3,10,7,9,2023,04,22,2023,05,13,0,16
2,1,1,8,2,8,3,10,7,9,2024,02,12,2024,02,26,0,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,22,2023,05,13,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,0,1,10,10,3,11,1,12,8,2023,04,15,2023,05,06,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,1,1,10,10,3,11,1,12,8,2024,02,12,2024,02,26,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,0,1,10,10,3,11,1,12,8,2023,06,29,2023,07,27,1,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,22,2023,05,13,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,0,0,6,10,9,8,2,8,7,2023,06,29,2023,07,27,0,16
2,1,0,6,10,9,8,2,8,7,2024,02,12,2024,02,26,0,16
2,0,0,6,10,9,8,2,8,7,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,1,0,10,5,9,10,10,2,1,2024,02,12,2024,02,26,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,22,2023,05,13,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,06,29,2023,07,27,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
2,0,0,10,5,9,10,10,2,1,2023,04,15,2023,05,06,0,16
0,0,0,4,6,10,6,2,8,11,2023,05,21,2023,06,18,0,94
0,0,0,3,5,5,4,11,11,7,2023,05,21,2023,06,18,0,94
0,0,1,11,11,7,8,4,5,2,2023,05,21,2023,06,18,0,94
0,0,1,9,7,2,9,5,7,9,2023,05,21,2023,06,18,0,94
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,06,16,2023,07,07,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,3,6,7,2,5,10,1,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,06,16,2023,07,07,0,42
2,0,1,2,12,4,4,8,7,3,2023,05,18,2023,06,22,0,42
2,0,1,1,7,5,7,11,8,6,2024,04,13,2024,05,25,0,164
2,0,1,1,7,5,7,11,8,6,2024,04,13,2024,05,25,0,164
2,0,1,1,7,5,7,11,8,6,2024,04,13,2024,05,25,0,164
2,0,1,1,7,5,7,11,8,6,2023,07,07,2023,08,11,0,164
2,0,1,1,7,5,7,11,8,6,2023,07,07,2023,08,11,0,164
2,0,1,1,7,5,7,11,8,6,2023,07,07,2023,08,11,0,164
2,0,1,1,7,5,7,11,8,6,2023,07,07,2023,08,11,0,164
2,0,1,1,7,5,7,11,8,6,2024,04,13,2024,05,25,0,164
2,0,1,2,11,12,2,7,9,6,2023,04,12,2023,05,10,0,164
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,1,1,7,7,10,5,4,8,2,2023,04,14,2023,04,28,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,20,2024,05,11,0,117
2,0,1,7,7,10,5,4,8,2,2024,04,05,2024,05,03,0,117
2,0,1,7,7,10,5,4,8,2,2023,08,17,2023,09,21,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,1,2,10,1,8,5,3,4,3,2023,04,14,2023,04,28,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,1,2,10,1,8,5,3,4,3,2023,04,14,2023,04,28,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,1,2,10,1,8,5,3,4,3,2023,04,14,2023,04,28,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,05,2024,05,03,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
2,1,2,10,1,8,5,3,4,3,2023,04,14,2023,04,28,0,117
2,0,2,10,1,8,5,3,4,3,2024,04,20,2024,05,11,0,117
2,0,2,10,1,8,5,3,4,3,2023,08,17,2023,09,21,0,117
